date,Gas_Price,Gas_Log_Return,Gas_RSI,Gas_MA7,Gas_MA30,Gas_Vol7
2014-03-25,4.53,0.024582243405336025,15.412186379928315,4.441428571428571,5.308666666666666,0.02494661967048726
2014-03-26,4.44,-0.020067563050809256,32.82442748091604,4.422857142857143,5.198333333333333,0.021220213789818074
2014-03-27,4.39,-0.011325149357053513,34.39999999999998,4.418571428571428,5.146,0.017457580418448485
2014-03-28,4.5,0.024748169689194174,43.2,4.428571428571429,5.117999999999999,0.02003114309349712
2014-03-31,4.48,-0.004454350349380197,42.519685039370096,4.441428571428572,5.082666666666666,0.019669474096099822
2014-04-01,4.39,-0.020293819339814022,37.40458015267176,4.45,5.035666666666668,0.02071860556186312
2014-04-02,4.39,0.0,48.99999999999998,4.445714285714286,4.982,0.019029709050477878
2014-04-03,4.51,0.02696792642750697,54.954954954954935,4.442857142857143,4.933666666666666,0.019577156894312032
2014-04-04,4.49,-0.0044444517604239064,45.833333333333336,4.45,4.875333333333333,0.01780224151249058
2014-04-07,4.58,0.019846296371930534,58.88888888888889,4.477142857142857,4.825333333333334,0.017928530079716884
2014-04-08,4.57,-0.002185793219980208,57.77777777777781,4.487142857142857,4.804,0.01603806919187082
2014-04-09,4.67,0.021645866774692508,64.58333333333334,4.514285714285714,4.799333333333333,0.017222054535234274
2014-04-10,4.67,0.0,68.88888888888887,4.554285714285714,4.801333333333333,0.013342201939569637
2014-04-11,4.67,0.0,65.43209876543209,4.594285714285713,4.797,0.013342201939569637
2014-04-14,4.64,-0.006444705442642095,57.53424657534242,4.612857142857143,4.715333333333334,0.011641316730928034
2014-04-15,4.69,0.010718216220024328,68.11594202898547,4.6414285714285715,4.605666666666667,0.01119743991666774
2014-04-16,4.64,-0.01071821622002426,68.11594202898547,4.65,4.545,0.010957613898619612
2014-04-17,4.64,0.0,62.06896551724133,4.660000000000001,4.536666666666666,0.010853780728169157
2014-04-21,4.76,0.025533302005164845,70.58823529411755,4.672857142857143,4.536,0.012049830944406089
2014-04-22,4.76,0.0,81.3559322033898,4.685714285714285,4.539,0.012049830944406089
2014-04-23,4.81,0.01044941587434114,82.81249999999997,4.7057142857142855,4.543666666666667,0.012300354493477734
2014-04-24,4.81,0.0,78.84615384615381,4.7299999999999995,4.546666666666667,0.011589758269148475
2014-04-25,4.83,0.004149383546811618,82.6923076923076,4.75,4.560666666666666,0.011325786822440113
2014-04-28,4.72,-0.023037668067017427,62.96296296296289,4.761428571428572,4.5713333333333335,0.014533556989675957
2014-04-29,4.78,0.012631746905900784,67.79661016949144,4.781428571428571,4.578333333333333,0.014957814310992974
2014-04-30,4.79,0.0020898649194592365,61.99999999999994,4.785714285714286,4.5906666666666665,0.01165784007231705
2014-05-01,4.79,0.0,61.99999999999994,4.79,4.602666666666666,0.01165784007231705
2014-05-02,4.73,-0.012605208918982166,55.35714285714288,4.778571428571429,4.614000000000001,0.011765672145814414
2014-05-05,4.73,0.0,58.49056603773588,4.767142857142857,4.6273333333333335,0.011765672145814414
2014-05-06,4.8,0.014690715410003592,59.999999999999936,4.762857142857143,4.640000000000001,0.013315563874604806
2014-05-07,4.82,0.004158010148663898,67.30769230769235,4.777142857142858,4.649666666666667,0.009065824841253444
2014-05-08,4.77,-0.010427623162259276,61.40350877192979,4.775714285714286,4.660666666666668,0.009169458090514145
2014-05-09,4.59,-0.03846628082779605,36.507936507936535,4.747142857142857,4.667333333333333,0.016933804788927954
2014-05-12,4.52,-0.015368030228314062,32.85714285714286,4.708571428571429,4.668,0.017008268653616182
2014-05-13,4.47,-0.011123585218662316,25.71428571428575,4.671428571428571,4.667666666666666,0.016954728388662937
2014-05-14,4.47,0.0,25.71428571428575,4.634285714285714,4.670333333333333,0.016954728388662937
2014-05-15,4.42,-0.011248712535870653,21.917808219178085,4.58,4.671333333333334,0.013664809701637158
2014-05-16,4.42,0.0,25.80645161290323,4.522857142857143,4.668333333333334,0.012926853458092375
2014-05-19,4.54,0.026787315963649982,32.352941176470566,4.49,4.67,0.019726310168225708
2014-05-20,4.53,-0.00220507255831387,30.882352941176492,4.481428571428571,4.668333333333333,0.014048327764768817
2014-05-21,4.57,0.008791265411170724,34.72222222222224,4.488571428571428,4.668333333333333,0.013119242547971699
2014-05-22,4.57,0.0,37.87878787878787,4.502857142857144,4.665000000000001,0.011946498838490199
2014-05-23,4.4,-0.03790866398189784,30.12048192771084,4.492857142857143,4.656000000000001,0.019696527862988224
2014-05-27,4.4,0.0,23.68421052631585,4.49,4.647,0.019295239312456115
2014-05-28,4.56,0.03571808260207903,35.555555555555515,4.51,4.644333333333333,0.023712326294005916
2014-05-29,4.63,0.015234244571847987,42.39130434782609,4.522857142857143,4.642333333333332,0.0222562044108363
2014-05-30,4.49,-0.030704166343979735,44.31818181818183,4.517142857142857,4.637333333333333,0.0256701025523908
2014-06-02,4.49,0.0,48.14814814814818,4.505714285714285,4.632333333333333,0.025308496834973295
2014-06-03,4.62,0.02854200333948449,58.42696629213486,4.5128571428571425,4.627666666666667,0.027944608694442975
2014-06-04,4.62,0.0,58.42696629213486,4.5442857142857145,4.623,0.022080107296795843
